label,coordinate 0,coordinate 1,coordinate 2,coordinate 3,coordinate 4,coordinate 5,coordinate 6,coordinate 7,coordinate 8,coordinate 9,coordinate 10,coordinate 11,coordinate 12,coordinate 13,coordinate 14,coordinate 15,coordinate 16,coordinate 17,coordinate 18,coordinate 19,coordinate 20,coordinate 21,coordinate 22,coordinate 23,coordinate 24,coordinate 25,coordinate 26,coordinate 27,coordinate 28,coordinate 29,coordinate 30,coordinate 31,coordinate 32,coordinate 33,coordinate 34,coordinate 35,coordinate 36,coordinate 37,coordinate 38,coordinate 39,coordinate 40,coordinate 41,coordinate 42,coordinate 43,coordinate 44,coordinate 45,coordinate 46,coordinate 47,coordinate 48,coordinate 49,coordinate 50,coordinate 51,coordinate 52,coordinate 53,coordinate 54,coordinate 55,coordinate 56,coordinate 57,coordinate 58,coordinate 59,coordinate 60,coordinate 61,coordinate 62
a,0.7104166746139526,0.5240740776062012,-4.140428302434884e-07,-0.0489583611488342,-0.019444465637207,-0.0262825433164834,-0.0958333611488342,-0.0981481373310089,-0.0351415947079658,-0.1276041865348816,-0.1740740835666656,-0.0433823429048061,-0.1557291746139526,-0.229629635810852,-0.0461995489895343,-0.1015625,-0.2055555582046508,-0.0026515256613492,-0.1083333492279052,-0.2611111104488373,-0.0273792203515768,-0.0843750238418579,-0.192592591047287,-0.0386139787733554,-0.0760416984558105,-0.1629629731178283,-0.0428489334881305,-0.067187488079071,-0.2342592775821685,-0.0007871692068874,-0.074999988079071,-0.2935185432434082,-0.0274476408958435,-0.0541666746139526,-0.1990740895271301,-0.0314834751188755,-0.0520833134651184,-0.172222226858139,-0.027662456035614,-0.0291666984558105,-0.24722221493721,-0.0046912701800465,-0.0348958373069763,-0.3203703761100769,-0.0335326939821243,-0.0223958492279052,-0.2277777791023254,-0.0217502359300851,-0.0223958492279052,-0.1879629790782928,-0.006246177945286,0.0078125,-0.24722221493721,-0.0110421059653162,0.0078125,-0.3111110925674438,-0.0292153321206569,0.0067708492279052,-0.2462962865829467,-0.0192783568054437,0.0,-0.2074074149131775,-0.0067253476008772
a,0.5166666507720947,0.4601851999759674,-5.355857979338907e-07,-0.0531249940395355,-0.0277777910232543,-0.0098872687667608,-0.0947916507720947,-0.1018518805503845,-0.0123435715213418,-0.1192708313465118,-0.1685185432434082,-0.0191803313791751,-0.1406249701976776,-0.2314814925193786,-0.0227245520800352,-0.0744791626930236,-0.1861111223697662,0.0166159123182296,-0.098437488079071,-0.2490740865468979,-0.0086627639830112,-0.0864583253860473,-0.1805555820465088,-0.022816864773631,-0.0703124701976776,-0.1388888955116272,-0.0270613972097635,-0.048437476158142,-0.2027778029441833,0.0113087072968482,-0.0723958313465118,-0.2740740776062011,-0.0156009308993816,-0.0609374940395355,-0.1851851940155029,-0.0225237607955932,-0.0442708134651184,-0.1462963223457336,-0.0182599332183599,-0.0182291567325592,-0.2138888984918594,0.0006424898747354,-0.0411458313465118,-0.289814829826355,-0.026479659602046,-0.0354166626930236,-0.1962963044643402,-0.0178601536899805,-0.0218749940395355,-0.1481481492519378,-0.002227978548035,0.0171875357627868,-0.2175926119089126,-0.0114248367026448,-0.0036458373069763,-0.2833333611488342,-0.0261528007686138,-0.0088541507720947,-0.2231481671333313,-0.0165694486349821,-0.0026041269302368,-0.1805555820465088,-0.0034315199591219
a,0.6979166865348816,0.5092592835426331,-4.772818442688731e-07,-0.0463541746139526,-0.0444444715976715,-0.021899290382862,-0.0812500119209289,-0.1379629969596862,-0.0292490795254707,-0.1015625,-0.2240740954875946,-0.036482535302639,-0.1197916865348815,-0.2935185432434082,-0.0385396555066108,-0.0666666626930236,-0.2342592775821685,-0.002755245193839,-0.0713542103767395,-0.2981481552124023,-0.0278922468423843,-0.0598958730697631,-0.2148148417472839,-0.039161778986454,-0.0520833730697631,-0.1814815104007721,-0.0432925075292587,-0.0276041626930236,-0.2453703880310058,-0.0020531089976429,-0.0322917103767395,-0.3101851940155029,-0.0281251817941665,-0.0286458730697631,-0.2055555880069732,-0.0313519239425659,-0.0260416865348815,-0.1777777969837188,-0.0273030567914247,0.0114583373069763,-0.241666704416275,-0.0066098654642701,0.0109374523162841,-0.3148148357868194,-0.0347868949174881,0.0052083134651184,-0.2148148417472839,-0.0226039811968803,0.0036458373069763,-0.1740740835666656,-0.0068194069899618,0.0479166507720947,-0.2287037372589111,-0.0131111182272434,0.0505208373069763,-0.2842592895030975,-0.0301107540726661,0.0369791388511657,-0.2185185551643371,-0.0199629291892051,0.028124988079071,-0.1824074387550354,-0.0074512143619358
a,0.518750011920929,0.479629635810852,-5.85130123909039e-07,-0.0593750178813934,-0.0425925850868225,-0.0151834534481167,-0.1052083373069763,-0.1425926089286804,-0.0197043791413307,-0.1322916746139526,-0.2212963104248047,-0.0264645162969827,-0.1583333313465118,-0.2851851880550384,-0.0285030156373977,-0.0828125178813934,-0.2472222298383712,0.0065652532503008,-0.109375,-0.2925925850868225,-0.0215562190860509,-0.0942708551883697,-0.2018518447875976,-0.0356866829097271,-0.0776041746139526,-0.1703703701496124,-0.0409397035837173,-0.0463541746139526,-0.2555555701255798,0.0028858119621872,-0.0723958313465118,-0.3092592656612396,-0.0262601859867572,-0.0635416805744171,-0.2000000178813934,-0.0295707862824201,-0.0473958551883697,-0.172222226858139,-0.0240372996777296,-0.0072916746139526,-0.25,-0.0064671072177588,-0.0296875238418579,-0.3175926208496094,-0.03744887560606,-0.0296875238418579,-0.2046296298503875,-0.0225154664367437,-0.0161458253860473,-0.162037044763565,-0.0030032617505639,0.0317708253860473,-0.2342592626810073,-0.0174936801195144,0.0135416388511657,-0.289814829826355,-0.0342592895030975,0.0020833015441894,-0.2148148119449615,-0.020988730713725,0.0067708492279052,-0.1768518686294555,-0.0053451820276677
a,0.7026041746139526,0.5064814686775208,-5.108556138111453e-07,-0.0500000119209289,-0.0314814746379852,-0.0196687579154968,-0.0947916507720947,-0.1240740716457367,-0.0248052440583705,-0.1223958134651184,-0.2037037014961242,-0.0309794954955577,-0.1463541984558105,-0.2666666507720947,-0.0323108881711959,-0.0848958492279052,-0.2185184955596923,0.0030696154572069,-0.0979166626930236,-0.2814814746379852,-0.0221418105065822,-0.0786458253860473,-0.2037037014961242,-0.0342301055788993,-0.0677083134651184,-0.1685185134410858,-0.0384123623371124,-0.0500000119209289,-0.2388888895511627,0.002206343691796,-0.0614583492279052,-0.3046296238899231,-0.0237391404807567,-0.0484375357627868,-0.2046296298503875,-0.0273169167339801,-0.0421875119209289,-0.1731481254100799,-0.0228321067988872,-0.0119791626930236,-0.2453703582286834,-0.0043211141601204,-0.020312488079071,-0.3222222030162811,-0.0329350680112838,-0.0166666507720947,-0.2212962806224823,-0.0215981472283601,-0.0135416984558105,-0.1759259104728698,-0.0056142266839742,0.0255208015441894,-0.2407407164573669,-0.0127109168097376,0.0218749642372131,-0.3027777671813965,-0.0301558822393417,0.0151041746139526,-0.2361111044883728,-0.0202299449592828,0.0109375119209289,-0.1935185194015503,-0.0074139460921287
b,0.4005208313465118,0.6370370388031006,1.3135930032603937e-07,-0.0354166626930236,-0.0574074387550354,-0.0198300257325172,-0.0463541746139526,-0.1379629671573639,-0.031578704714775,-0.0239583253860473,-0.2064814865589141,-0.0422865189611911,0.0052083432674407,-0.2490740716457367,-0.0531198903918266,-0.0354166626930236,-0.2592592537403106,-0.0131016038358211,-0.0390625,-0.3481481373310089,-0.0271041728556156,-0.043749988079071,-0.4018518328666687,-0.0431171394884586,-0.0473958253860473,-0.4564814865589142,-0.0583205670118331,-0.0052083432674407,-0.2638888955116272,-0.0177347771823406,-0.0104166567325592,-0.3629629611968994,-0.0299523789435625,-0.0166666507720947,-0.422222226858139,-0.0483866333961486,-0.0250000059604644,-0.489814817905426,-0.0652937218546867,0.0213541686534881,-0.2444444596767425,-0.0251113623380661,0.0218749940395355,-0.3370370268821716,-0.038482416421175,0.0177083313465118,-0.3953703641891479,-0.0539526082575321,0.0119791626930236,-0.4537037014961242,-0.0675940886139869,0.0500000119209289,-0.2037037014961242,-0.0346394591033458,0.0484375059604644,-0.2833333313465118,-0.0490323975682258,0.0447916686534881,-0.3351851999759674,-0.0595810711383819,0.0395833253860473,-0.3879629671573639,-0.0691098123788833
b,0.2895833253860473,0.6222222447395325,7.775351917871377e-08,-0.0484374910593032,-0.0509259700775146,-0.0094151925295591,-0.074999988079071,-0.1407407522201538,-0.015026113949716,-0.0708333253860473,-0.2129629850387573,-0.0226525142788887,-0.0510416626930236,-0.2611111402511596,-0.0307919532060623,-0.0640624910593032,-0.2601852118968963,-0.0004146929422859,-0.0859374850988388,-0.3490740954875946,-0.0151502406224608,-0.1046874970197677,-0.4009259343147278,-0.0300608947873115,-0.1234374940395355,-0.4490740895271301,-0.0423941910266876,-0.0416666567325592,-0.2685185372829437,-0.010125801898539,-0.0651041567325592,-0.3666666746139526,-0.0244858134537935,-0.0869791656732559,-0.4296296536922455,-0.0414812937378883,-0.1098958253860473,-0.4870370626449585,-0.0545664727687835,-0.0166666507720947,-0.2555555701255798,-0.0225404798984527,-0.0317708253860473,-0.3518518805503845,-0.0382393039762973,-0.0484374910593032,-0.413888931274414,-0.0525417886674404,-0.0677083283662796,-0.4648148417472839,-0.062693640589714,0.0098958313465118,-0.2268518805503845,-0.0363959223031997,-0.0015625059604644,-0.309259295463562,-0.0510393008589744,-0.0145833194255828,-0.3629629909992218,-0.0592928864061832,-0.0302083194255828,-0.4074074327945709,-0.0653157532215118
b,0.5026041865348816,0.6037036776542664,2.0233669317804015e-07,-0.0307291746139526,-0.0694444179534912,-0.0165314879268407,-0.0369791984558105,-0.1555555164813995,-0.0252481363713741,-0.0072916746139526,-0.2138888537883758,-0.033712338656187,0.0270833373069763,-0.2351851463317871,-0.0423497818410396,-0.0171875059604644,-0.2518518269062042,-0.0074923746287822,-0.0114583671092987,-0.3379629254341125,-0.0199681706726551,-0.0072916746139526,-0.3888888657093048,-0.0335348658263683,-0.0015625357627868,-0.439814805984497,-0.0458934903144836,0.0130208134651184,-0.2499999701976776,-0.012058163061738,0.0208333134651184,-0.345370352268219,-0.0228608064353466,0.0255208015441894,-0.4037036895751953,-0.0377943366765975,0.0291666388511657,-0.4666666388511657,-0.0508945435285568,0.0385416746139526,-0.227777749300003,-0.0195316914469003,0.0494791269302368,-0.3148147761821747,-0.0314729325473308,0.056249976158142,-0.3712962865829468,-0.0445348396897316,0.0604166388511657,-0.4277777671813965,-0.0554142594337463,0.0625,-0.1888888776302337,-0.0290159862488508,0.0708333253860473,-0.2620370090007782,-0.0405373275279998,0.0755208134651184,-0.3120370209217071,-0.0482340231537818,0.0786458253860473,-0.3611111044883728,-0.0552670508623123
b,0.465624988079071,0.6138888597488403,1.4908935952462349e-07,-0.03125,-0.0620369911193847,-0.0152237769216299,-0.0380208194255828,-0.1481481194496154,-0.0227237083017826,-0.0104166567325592,-0.210185170173645,-0.0300951302051544,0.0182291865348815,-0.2370370030403137,-0.0378657951951026,-0.0182291567325592,-0.2574073672294616,-0.0071037774905562,-0.017187476158142,-0.345370352268219,-0.0183337200433015,-0.0182291567325592,-0.3981481194496155,-0.031633086502552,-0.0177083313465118,-0.449999988079071,-0.0443159714341163,0.0114583373069763,-0.258333295583725,-0.0124458475038409,0.0125000178813934,-0.3555555343627929,-0.022587252780795,0.011979192495346,-0.4157407283782959,-0.0382076613605022,0.0114583373069763,-0.4805555343627929,-0.052213542163372,0.035937488079071,-0.2361110746860504,-0.0203634053468704,0.0432291626930236,-0.3259258866310119,-0.0316737480461597,0.0463541746139526,-0.3824073672294616,-0.0452800765633583,0.0473958253860473,-0.4388888478279114,-0.0571312941610813,0.0604166984558105,-0.1953703463077545,-0.0301747918128967,0.0656250119209289,-0.2722221910953522,-0.0416762493550777,0.067187488079071,-0.3222222030162811,-0.0498731397092342,0.067187488079071,-0.373148113489151,-0.0576321966946125
b,0.3723958432674408,0.6361111402511597,5.1923365163020214e-08,-0.0364583432674407,-0.0638889074325561,-0.012272598221898,-0.046875,-0.1472222506999969,-0.019884867593646,-0.0234375,-0.2083333730697631,-0.028188981115818,0.0036458373069763,-0.2425926327705383,-0.0373227559030056,-0.0354166626930236,-0.2629629969596863,-0.0052354312501847,-0.0437500178813934,-0.3500000238418579,-0.0175055339932441,-0.0526041686534881,-0.4027777910232544,-0.0323844999074935,-0.0588541626930236,-0.4546296596527099,-0.0467184372246265,-0.0052083432674407,-0.2675926089286804,-0.013239118270576,-0.0151041746139526,-0.3638889193534851,-0.024748608469963,-0.0260416865348815,-0.424074113368988,-0.0429859608411788,-0.0375000238418579,-0.4898148477077484,-0.0593438930809497,0.0218749940395355,-0.2481481730937957,-0.0235333498567342,0.0192708373069763,-0.3388889133930206,-0.0365836359560489,0.0114583373069763,-0.3972222506999969,-0.0523639284074306,0.0026041567325592,-0.4546296596527099,-0.0657608360052108,0.0505208373069763,-0.2046296596527099,-0.035363782197237,0.0479166507720947,-0.288888931274414,-0.0493765920400619,0.0416666567325592,-0.3398148417472839,-0.0594138763844966,0.0333333313465118,-0.3916667103767395,-0.0683047473430633
b,0.332812488079071,0.6240741014480591,6.560686216516842e-08,-0.0427083075046539,-0.0500000119209289,-0.0123312473297119,-0.0661458075046539,-0.1370370686054229,-0.0201710648834705,-0.0552083253860473,-0.2083333730697631,-0.02926024235785,-0.0286458134651184,-0.249074101448059,-0.0386714935302734,-0.0510416626930236,-0.2629629969596863,-0.005326606798917,-0.067187488079071,-0.3509259521961212,-0.0201713647693395,-0.0817708075046539,-0.4018518924713135,-0.0350522026419639,-0.0953124910593032,-0.45185187458992,-0.0479993000626564,-0.0265624821186065,-0.2685185372829437,-0.0137776546180248,-0.0442708134651184,-0.3648148477077484,-0.0283834524452686,-0.0609374940395355,-0.4268518686294555,-0.0453369207680225,-0.0786458253860473,-0.4870370626449585,-0.0589680708944797,-0.0005208253860473,-0.2527778148651123,-0.0249142982065677,-0.0114583075046539,-0.3462963104248047,-0.0409903600811958,-0.0229166448116302,-0.4055555760860443,-0.0555588752031326,-0.0374999940395355,-0.4601852297782898,-0.0663593187928199,0.0260416865348815,-0.2185185551643371,-0.0376594401895999,0.0177083313465118,-0.299074113368988,-0.053322359919548,0.0078125,-0.3509259521961212,-0.0628000050783157,-0.0057291686534881,-0.3972222506999969,-0.0700345635414123
